"(6, 7)",4.999044
"(6, 8)",3.1627705
"(6, 9)",3.1598256
"(6, 10)",0.025596697
"(6, 11)",3.1755493
"(6, 12)",4.990957
"(6, 13)",0.00575794
"(6, 14)",3.1504195
"(6, 15)",4.9928484
"(6, 16)",4.9828205
"(6, 17)",0.020220166
"(6, 18)",4.981788
"(6, 19)",0.027641408
"(6, 20)",4.985517
"(6, 21)",0.009890588
"(6, 22)",3.1616597
"(6, 23)",5.0259943
"(6, 24)",5.0014935
"(6, 25)",4.9907293
"(6, 26)",3.1546242
"(6, 27)",4.997331
"(6, 28)",0.022260647
"(6, 29)",3.168351
"(6, 30)",0.018259255
"(6, 31)",0.005224858
"(6, 32)",0.01648453
"(7, 8)",4.9828806
"(7, 9)",4.9891534
"(7, 10)",5.0213413
"(7, 11)",4.9847655
"(7, 12)",0.017965963
"(7, 13)",5.0001206
"(7, 14)",4.973298
"(7, 15)",0.014685028
"(7, 16)",0.019327674
"(7, 17)",4.9898
"(7, 18)",0.029804269
"(7, 19)",4.981499
"(7, 20)",0.02139231
"(7, 21)",5.007252
"(7, 22)",4.983429
"(7, 23)",0.028133675
"(7, 24)",0.010725653
"(7, 25)",0.011469461
"(7, 26)",4.9789815
"(7, 27)",0.023145491
"(7, 28)",5.0138874
"(7, 29)",4.9924717
"(7, 30)",5.0108633
"(7, 31)",4.995097
"(7, 32)",4.988157
"(8, 9)",0.008126865
"(8, 10)",3.1819084
"(8, 11)",0.01297165
"(8, 12)",4.9860625
"(8, 13)",3.15776
"(8, 14)",0.0137521755
"(8, 15)",4.985933
"(8, 16)",4.9762425
"(8, 17)",3.1768353
"(8, 18)",4.983712
"(8, 19)",3.1369412
"(8, 20)",4.9820404
"(8, 21)",3.1706433
"(8, 22)",0.0014566286
"(8, 23)",5.0092897
"(8, 24)",4.991112
"(8, 25)",4.971486
"(8, 26)",0.008271651
"(8, 27)",4.9953785
"(8, 28)",3.15186
"(8, 29)",0.0099659525
"(8, 30)",3.1534073
"(8, 31)",3.1582618
"(8, 32)",3.1710062
"(9, 10)",3.178923
"(9, 11)",0.018537028
"(9, 12)",4.9923167
"(9, 13)",3.1548083
"(9, 14)",0.016539464
"(9, 15)",4.9921904
"(9, 16)",4.9824963
"(9, 17)",3.173925
"(9, 18)",4.9899535
"(9, 19)",3.1340199
"(9, 20)",4.9882913
"(9, 21)",3.167684
"(9, 22)",0.006880362
"(9, 23)",5.0155725
"(9, 24)",4.9973774
"(9, 25)",4.9777603
"(9, 26)",0.010393611
"(9, 27)",5.001631
"(9, 28)",3.1488686
"(9, 29)",0.008551971
"(9, 30)",3.1504247
"(9, 31)",3.1553233
"(9, 32)",3.1680954
"(10, 11)",3.194699
"(10, 12)",5.0132136
"(10, 13)",0.027983153
"(10, 14)",3.16959
"(10, 15)",5.015112
"(10, 16)",5.005091
"(10, 17)",0.032011233
"(10, 18)",5.004024
"(10, 19)",0.0523486
"(10, 20)",5.0077724
"(10, 21)",0.01575484
"(10, 22)",3.1807926
"(10, 23)",5.0482717
"(10, 24)",5.023764
"(10, 25)",5.0130463
"(10, 26)",3.17377
"(10, 27)",5.0195704
"(10, 28)",0.030151779
"(10, 29)",3.1874447
"(10, 30)",0.02852855
"(10, 31)",0.030735292
"(10, 32)",0.033184852
"(11, 12)",4.987993
"(11, 13)",3.1705408
"(11, 14)",0.0254208
"(11, 15)",4.9878545
"(11, 16)",4.978174
"(11, 17)",3.1896036
"(11, 18)",4.9856734
"(11, 19)",3.149713
"(11, 20)",4.98398
"(11, 21)",3.1834264
"(11, 22)",0.014247313
"(11, 23)",5.0111494
"(11, 24)",4.9930143
"(11, 25)",4.9733677
"(11, 26)",0.020939898
"(11, 27)",4.997313
"(11, 28)",3.164652
"(11, 29)",0.012734163
"(11, 30)",3.1661968
"(11, 31)",3.1710386
"(11, 32)",3.183775
"(12, 13)",4.9920516
"(12, 14)",4.976445
"(12, 15)",0.003320945
"(12, 16)",0.009832118
"(12, 17)",4.9816546
"(12, 18)",0.0123446155
"(12, 19)",4.9734807
"(12, 20)",0.0054664467
"(12, 21)",4.999147
"(12, 22)",4.986606
"(12, 23)",0.035943765
"(12, 24)",0.011938386
"(12, 25)",0.02392422
"(12, 26)",4.982137
"(12, 27)",0.009484919
"(12, 28)",5.005853
"(12, 29)",4.995663
"(12, 30)",5.0028205
"(12, 31)",4.987021
"(12, 32)",4.9800296
"(13, 14)",3.1454144
"(13, 15)",4.99394
"(13, 16)",4.983909
"(13, 17)",0.025791433
"(13, 18)",4.9828925
"(13, 19)",0.024366457
"(13, 20)",4.9866123
"(13, 21)",0.013260875
"(13, 22)",3.1566484
"(13, 23)",5.02708
"(13, 24)",5.0025816
"(13, 25)",4.991797
"(13, 26)",3.149615
"(13, 27)",4.998434
"(13, 28)",0.01757592
"(13, 29)",3.1633332
"(13, 30)",0.0135487905
"(13, 31)",0.0054960805
"(13, 32)",0.02163762
"(14, 15)",4.9763217
"(14, 16)",4.966624
"(14, 17)",3.1644566
"(14, 18)",4.9740705
"(14, 19)",3.1245713
"(14, 20)",4.972416
"(14, 21)",3.1583037
"(14, 22)",0.0132347625
"(14, 23)",4.9997263
"(14, 24)",4.981516
"(14, 25)",4.9619064
"(14, 26)",0.0062381453
"(14, 27)",4.9857574
"(14, 28)",3.1395464
"(14, 29)",0.02293149
"(14, 30)",3.1410866
"(14, 31)",3.1459057
"(14, 32)",3.158628
"(15, 16)",0.010409566
"(15, 17)",4.9835563
"(15, 18)",0.015595142
"(15, 19)",4.9753604
"(15, 20)",0.008026018
"(15, 21)",5.0010414
"(15, 22)",4.986477
"(15, 23)",0.03356448
"(15, 24)",0.009112718
"(15, 25)",0.021303706
"(15, 26)",4.9820123
"(15, 27)",0.010736879
"(15, 28)",5.0077357
"(15, 29)",4.9955316
"(15, 30)",5.004704
"(15, 31)",4.9889107
"(15, 32)",4.981928
"(16, 17)",4.9735384
"(16, 18)",0.0138131855
"(16, 19)",4.965321
"(16, 20)",0.0066279136
"(16, 21)",4.991017
"(16, 22)",4.9767857
"(16, 23)",0.043244764
"(16, 24)",0.018673005
"(16, 25)",0.020012565
"(16, 26)",4.9723167
"(16, 27)",0.019179434
"(16, 28)",4.997699
"(16, 29)",4.985843
"(16, 30)",4.994669
"(16, 31)",4.978881
"(16, 32)",4.971907
"(17, 18)",4.9724565
"(17, 19)",0.04015865
"(17, 20)",4.976213
"(17, 21)",0.021458074
"(17, 22)",3.1757288
"(17, 23)",5.0167212
"(17, 24)",4.992212
"(17, 25)",4.9815135
"(17, 26)",3.1686823
"(17, 27)",4.988004
"(17, 28)",0.042145826
"(17, 29)",3.1824534
"(17, 30)",0.038234618
"(17, 31)",0.022042809
"(17, 32)",0.0058336835
"(18, 19)",4.964348
"(18, 20)",0.008577035
"(18, 21)",4.9899693
"(18, 22)",4.984252
"(18, 23)",0.047118008
"(18, 24)",0.024104279
"(18, 25)",0.033386562
"(18, 26)",4.979769
"(18, 27)",0.015593633
"(18, 28)",4.996712
"(18, 29)",4.993319
"(18, 30)",4.9936748
"(18, 31)",4.977858
"(18, 32)",4.970841
"(19, 20)",4.9680433
"(19, 21)",0.03722964
"(19, 22)",3.1358333
"(19, 23)",5.008484
"(19, 24)",4.983993
"(19, 25)",4.9731507
"(19, 26)",3.1287904
"(19, 27)",4.9798856
"(19, 28)",0.032746304
"(19, 29)",3.1425476
"(19, 30)",0.030304266
"(19, 31)",0.022505783
"(19, 32)",0.034343615
"(20, 21)",4.993706
"(20, 22)",4.982583
"(20, 23)",0.041371807
"(20, 24)",0.017118754
"(20, 25)",0.024997488
"(20, 26)",4.97811
"(20, 27)",0.0134755615
"(20, 28)",5.000415
"(20, 29)",4.991643
"(20, 30)",4.997382
"(20, 31)",4.981581
"(20, 32)",4.9745884
"(21, 22)",3.1695309
"(21, 23)",5.0341935
"(21, 24)",5.00969
"(21, 25)",4.998946
"(21, 26)",3.1625
"(21, 27)",5.0055137
"(21, 28)",0.023103073
"(21, 29)",3.1762083
"(21, 30)",0.019786622
"(21, 31)",0.015090115
"(21, 32)",0.02029535
"(22, 23)",5.0098405
"(22, 24)",4.991658
"(22, 25)",4.972035
"(22, 26)",0.0074255876
"(22, 27)",4.995921
"(22, 28)",3.1507432
"(22, 29)",0.009911978
"(22, 30)",3.1522918
"(22, 31)",3.1571517
"(22, 32)",3.1698997
"(23, 24)",0.024617953
"(23, 25)",0.038720205
"(23, 26)",5.0054045
"(23, 27)",0.032384392
"(23, 28)",5.0408645
"(23, 29)",5.0188756
"(23, 30)",5.0378356
"(23, 31)",5.0220532
"(23, 32)",5.015087
"(24, 25)",0.021261724
"(24, 26)",4.9872026
"(24, 27)",0.013314451
"(24, 28)",5.0163713
"(24, 29)",5.0007067
"(24, 30)",5.0133414
"(24, 31)",4.997554
"(24, 32)",4.99058
"(25, 26)",4.967589
"(25, 27)",0.03165766
"(25, 28)",5.0055466
"(25, 29)",4.9810762
"(25, 30)",5.0025263
"(25, 31)",4.9867773
"(25, 32)",4.9798617
"(26, 27)",4.9914503
"(26, 28)",3.1437225
"(26, 29)",0.016797887
"(26, 30)",3.1452682
"(26, 31)",3.1501143
"(26, 32)",3.1628535
"(27, 28)",5.012251
"(27, 29)",5.0049796
"(27, 30)",5.0092144
"(27, 31)",4.9934006
"(27, 32)",4.986387
"(28, 29)",3.1573896
"(28, 30)",0.004034564
"(28, 31)",0.022936858
"(28, 32)",0.03874503
"(29, 30)",3.1589468
"(29, 31)",3.1638494
"(29, 32)",3.1766238
"(30, 31)",0.018933846
"(30, 32)",0.034742046
"(31, 32)",0.017250596
